2.324779	2.3250427	1.8433731	1.085455	1.7100581	2.2678936	1.8101542	2.0068433	1.7932005	1.454207	1.2855208	1.10774	1.5589604	1.1299946	1.6595778	1.7035955	1.8798369	1.9815434	1.5998244	1.3629147	1.4647129	1.1769828	1.9601959	1.5979813	1.9635795	1.601101	1.7719682	1.0373019	2.0130017	0.80293274	0.8836652	1.1302773	0.7246486	1.0657747	1.5464171	1.1094576	1.8605884	1.1901555	0.97846717	0.9296213	0.93728834	1.0367655	1.2031387	1.2889627	1.2462769	1.2285663	0.9065697	1.5077158	1.6908484	0.9868066	1.3955063	1.1379523	1.1496671	0.5846276	1.1976603	1.5585812	1.2531494	1.3154182	1.2837859	1.5835758	0.95630676	1.172562	1.1651394	0.66165775	1.0441707	1.1487134	1.1839774	1.0619423	1.0493675	0.6922813	1.7471374	1.4893057	1.4140667	1.5213432	1.3365911	0.9648166	1.0134645	0.91829115	0.9344284	0.9742291	0.93843627	1.5558655	1.2063625	0.59327483	1.3672494	1.0500686	1.0251317	0.9029575	1.0409681	1.1857471	0.57947224	1.3095988	0.8566225	0.7717842	0.8462418	0.79587144	1.1099545	1.2585838	1.2121857	1.2038227	
1.2484623	1.320444	1.2465458	1.0361848	0.9342241	1.4979582	1.0228424	1.1959074	1.030129	0.9449038	1.2627587	1.0968328	1.0314686	0.9231721	1.2684339	0.9439576	1.0788245	1.3434887	1.2698462	1.1796767	0.82203066	1.3351433	0.6071691	0.94680655	0.9760778	1.0875943	1.0452898	0.9985135	1.0268705	1.1752661	0.9348148	1.0356811	1.1634802	0.6087482	0.74936557	0.9607271	0.80191714	1.1446698	0.85160524	0.7316981	0.80132854	1.0712817	0.5887986	0.59907365	0.7954176	1.0273585	1.0891678	0.7503309	1.150088	0.6104212	0.99121255	0.67178017	0.5354961	0.7302735	0.9757354	1.516573	1.2381454	1.122179	0.91483414	0.97403926	0.9344453	1.0704263	0.9497423	0.91133505	0.9359336	1.1503645	0.88965476	1.222441	0.75759757	0.8304416	0.96686965	0.7604386	0.93201774	0.82863057	1.0577693	1.136759	1.0902785	0.9213651	1.1704237	0.91808784	0.7358925	1.1686614	1.0939363	0.7585646	0.8008671	0.9186175	0.9643074	1.2222708	0.80865675	1.2541506	0.99969524	1.2794181	1.0033756	1.1559002	0.6074559	0.74470097	0.7055235	1.0289404	1.0294418	1.1693983	
1.0691886	0.89125705	0.6116432	1.0503902	0.98586494	0.9572605	0.70758045	0.97199214	0.7900162	0.7703236	0.8633484	0.9091386	0.6752343	0.9777765	0.8272382	0.713447	0.7431212	0.7696357	1.1231704	0.7691574	0.90365756	1.1657637	0.98015374	0.95071405	0.92426264	0.81227463	0.75188375	1.0217905	1.1091449	0.88726825	0.9343773	1.0132068	0.78761065	0.7292488	1.046136	0.9434855	0.94666576	0.7877989	0.9818604	1.0177034	1.1757985	1.2133914	1.2251968	0.8684229	0.92924017	0.89442694	1.1288679	1.3512974	1.0543138	1.1741332	0.66139275	1.0944597	1.2564467	1.0055506	1.0857884	0.8171425	1.1633755	1.2874843	1.101412	0.7483007	0.8696013	0.84910476	0.7791487	1.2992247	1.019381	0.9377164	1.0933481	1.0984881	1.0361917	1.1073536	0.84411097	1.001188	0.83600175	1.1995152	0.8757791	0.7504449	1.0665591	1.1763505	1.1589817	0.88118577	0.9205184	0.89414805	0.8512075	0.9835527	1.1168334	0.9611244	1.2919922	0.80607474	0.7082071	1.3912189	0.9448975	1.0066743	0.8753294	0.9259128	0.9284324	0.7699761	0.7102651	0.731046	0.84475446	1.2247554	
1.070966	1.0905461	0.94071144	0.7235959	0.7579027	0.6332192	0.86690855	0.80559653	0.80399317	1.1104518	0.7749478	0.90646577	0.8924421	1.350077	1.34571	1.0203316	1.2348651	1.0975461	0.91498774	0.65342104	0.7773951	1.031118	0.7839959	0.9517398	1.2528378	0.736967	0.95075583	1.2602009	0.7238576	1.1174564	0.89324373	0.9198567	0.8396734	0.7444747	1.0837843	1.1730833	0.97074664	1.0237954	0.61830693	0.73054016	0.8773321	1.0895314	0.9237489	0.78512937	0.75276154	1.037761	0.85969526	0.9499866	0.7747514	1.0580606	0.6415928	0.92642397	1.0854379	0.8740705	1.026153	0.8092667	0.8079237	1.0485289	1.0143257	0.83379745	1.0478308	1.059457	0.7962697	0.6575506	1.326674	0.9382762	0.8339125	0.7902982	0.65603626	1.1701543	1.1373378	0.8306483	0.7842399	0.9304704	0.81266785	1.215654	0.86663157	1.0537186	0.62528145	0.93616813	0.9970921	1.0809605	1.00052	1.0027554	0.80556643	1.1069275	1.0460538	0.86010814	0.9871982	1.1165377	0.9185359	0.60861	0.92337495	0.8484576	1.159796	0.7311612	1.1366814	1.1221035	0.8598655	0.90219975	
0.96454173	0.93871933	0.90854406	0.8581622	1.2639581	1.0191336	0.69084805	0.80793685	1.1309267	1.0832618	0.78040564	1.1421386	0.8496321	1.1876992	1.2179165	1.2459149	1.3983263	0.79970074	0.9247313	1.0986769	0.90592265	1.0636753	1.0042804	1.0888778	0.88275594	0.9852719	0.79846364	0.8246027	0.9527062	0.91213316	1.0824784	1.0945524	0.7640585	1.063641	1.1340294	0.9486799	0.96667457	0.9908121	0.9331208	0.7909051	0.70722055	1.1210139	1.0620285	0.97748834	0.9061146	0.84764165	1.0407451	0.84814054	1.0573015	1.0279353	0.8819272	0.6267559	0.9378444	0.9763927	1.026918	1.0496042	1.1630139	0.90834516	0.9569257	0.9247457	0.9526818	0.8103861	0.9404516	1.0597302	0.9339208	1.1068751	0.69967145	0.83516675	1.1455246	0.95800734	0.7549559	1.0001959	0.85142624	0.6397533	1.2926184	1.0692464	0.9193062	0.6751564	0.9079689	0.7099558	1.1261786	1.0817592	0.7539348	1.0274051	0.70210826	0.5547301	1.1925218	0.9553926	0.96636266	1.0560359	0.75436544	0.6354415	1.0824369	0.9197155	0.9804575	0.9537131	0.6839935	1.0397573	0.82332677	0.7915062	
0.7090744	0.5855472	0.52760106	0.80126077	0.8796232	0.8614082	0.6856946	0.942309	1.0728209	0.9347359	1.3099717	1.1056877	0.9730823	0.67024374	0.59279084	1.0803846	0.8810227	0.9121445	0.86020803	0.7785203	0.87166137	0.7868068	0.77239597	0.8173883	0.98819274	0.73609483	0.8588119	0.85976595	0.8392781	0.8954177	0.88423836	0.701229	0.7902234	0.8546614	0.70789146	0.6250347	0.77081007	0.7928634	0.7780635	0.7724768	0.7690473	0.8567031	0.88328487	0.84896344	1.010448	1.0313108	1.1297238	0.85781986	0.9683096	0.76677275	1.0723819	1.17365	0.9730491	0.7974506	0.98295367	1.1429546	1.0946922	1.0226218	0.76245177	0.6878257	0.75787747	0.8301387	0.9182082	0.6971105	0.84037936	0.7963026	1.0389664	0.9513778	0.9501587	1.113584	0.93372446	0.7624687	0.92544466	0.6371435	0.8123726	0.8742936	0.6635791	0.55329406	0.8149228	1.0701636	0.6296796	0.64785343	0.980536	0.8391513	0.4891785	0.81343406	0.8889521	0.622076	1.1658752	0.7175801	1.004111	0.9697411	0.7868562	1.0181876	0.7470769	0.51885384	0.7394219	0.6358829	0.89527965	0.86707544	
0.9590927	0.902196	0.8070092	0.7612694	0.8390036	0.83114743	0.69861287	0.8183794	0.91579795	0.75626636	0.74309397	1.112031	1.0618805	0.6889694	0.95591325	0.7326936	1.119051	0.8771406	0.9615533	0.87682295	1.0514259	1.1186007	1.0103173	0.639031	0.94814277	0.90651363	0.75316703	0.65272397	0.9785135	0.70572996	0.64492166	0.74413395	0.62521946	0.78065693	1.1383634	1.001866	0.6532181	0.8526245	1.000002	0.98553187	0.9879073	0.6899046	0.7891078	0.6404807	0.8868215	1.0148865	0.8042681	0.8784235	1.144141	0.69375825	0.7278717	0.7875143	0.8412677	0.8568379	0.81082976	0.80009645	0.8729934	0.6150708	0.8741023	0.9306517	0.8780905	0.9670878	0.84347934	0.8864793	1.1862546	0.8631814	0.74612415	0.7266422	0.85750985	1.0533009	0.83275515	0.8829106	0.9847725	0.6952583	0.7581457	0.6642537	0.7066919	0.60607207	0.81941295	0.7632248	0.79146063	0.94661933	0.94029236	0.7037338	0.9333395	0.79829067	0.68277675	0.977942	0.764318	0.66979074	0.95445734	0.8864869	0.77744275	0.7269017	0.6697132	0.60028493	0.709981	0.84552264	0.59844244	0.653438	
0.7973351	0.58703905	0.64296764	0.70493174	0.82110554	0.7360067	0.6194402	1.0189922	0.8904218	0.9523747	0.95517457	1.0189089	0.7645518	0.81951934	0.6107926	0.79668164	0.69227797	0.6891212	0.7088046	0.8674789	0.69872636	0.8591275	0.83081377	0.8620291	0.7927241	0.93026775	0.72632694	1.0164369	1.133365	0.90360045	0.59209824	0.7675602	0.6655829	0.8585246	0.6239338	0.72774535	0.9169062	1.0149298	0.7152536	0.772087	0.8534655	0.83627915	1.0718397	0.85431033	0.96273375	0.99159735	1.2803284	1.1308546	0.7779422	0.7081382	0.88607293	0.77333957	0.99154425	0.92639107	0.98956203	0.6174656	0.63545614	0.64516026	0.8213917	0.7298758	0.7583133	0.5993179	0.6544895	0.8523123	0.65459734	0.7247356	0.60203725	0.6268127	0.6348546	0.6674247	0.5299675	0.6767119	0.6731287	0.89885914	0.8702476	0.6646093	0.7657661	0.66397196	0.6662897	1.0040255	0.71348083	0.62291276	0.71240705	0.65258896	0.7728121	0.71318173	0.671403	0.9355385	0.6355288	0.9348491	0.73443085	0.8348381	1.0162239	0.7353263	0.81197	0.83392936	0.79561985	0.75859994	0.9547422	0.90258205	
0.94984394	0.9227143	0.7206437	0.6666549	0.68043196	0.82898915	0.71627116	0.5343264	0.6570953	0.85374004	0.91747284	0.7006362	0.7740473	0.80379456	0.87830555	0.7940666	0.88121414	0.634144	0.7210891	0.76117474	0.8760798	1.0165865	0.7339015	0.8437087	1.1085627	0.94519746	0.6960244	0.64692414	0.87872857	0.80512094	0.80024797	0.97742724	0.9236593	0.81082946	0.5946058	0.7419739	0.8092787	0.54046226	0.73864084	0.8181002	0.73864084	0.87865335	0.7355716	0.50744236	0.85781807	0.8660228	0.6898908	0.54379475	0.78037727	0.7509619	0.79035944	0.87207645	0.779248	0.8623258	1.0317844	0.74645615	0.7488878	0.9726211	0.8733611	0.8607558	0.8436299	0.6152918	0.7997937	0.6741803	0.7279943	0.6730206	0.7912818	0.41691306	0.6167816	0.6094899	0.5581189	0.8657849	0.7295604	0.87711	0.8929534	0.7105399	0.860856	0.60449564	0.8126341	0.88149476	0.80361533	0.83650017	0.8981282	0.8870675	0.8836236	1.0143813	0.7980447	0.87225425	1.1400508	0.9499705	0.731408	0.5005965	0.93960315	0.6044807	0.71875864	0.74947536	0.87837577	0.93451875	1.1581289	0.64641285	
0.5562535	0.6985563	0.5707091	0.545039	0.6846711	0.71635485	0.7191466	0.81940335	0.8190965	0.7968494	1.179798	0.76131743	0.68048936	0.42748612	0.66716397	0.7906761	0.5633719	0.87322634	0.8050491	0.7127951	0.5808716	0.7632915	0.91700035	0.777273	0.74236125	0.58993775	0.707385	0.752999	0.86784047	0.85533816	0.68959653	0.8078819	0.9040974	0.867104	0.78622985	1.0497826	0.934156	1.0639676	0.86626536	0.54517156	0.8855892	0.76386786	0.7699334	0.7855578	0.8207738	0.7705007	0.7635156	0.7132971	0.70675975	0.6719186	0.47804025	0.7465364	0.8336069	0.7131923	0.858088	0.88253635	0.7792391	0.80949545	0.78905123	0.8488667	0.8002308	0.79454863	0.8736185	0.96171224	0.7609156	0.8714719	0.7300528	0.9659324	0.9072155	0.66015404	0.68414515	0.912194	0.7211921	1.0321033	0.8304594	0.76302433	0.6814563	0.70798326	0.5543019	0.7271011	0.70578283	0.6376234	0.8425193	0.9310476	0.623137	0.72414476	0.63293386	0.7985304	0.67053246	0.92908543	0.8767376	0.69056094	0.55923826	0.7563374	0.72602475	0.7092099	0.7934591	0.6947819	0.7350568	0.5162977	
